WB_UWBI,PROD_DAY,GOV_FIELD_NAME,GOV_WB_NAME,WELL_UWI,INJ_TYPE,WB_INJ_VOL
NO 16/2-D-37,2023-06-13T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-06-14T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-06-15T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-06-16T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-06-17T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-06-18T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,1101.71112
NO 16/2-D-37,2023-06-19T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2395.26849
NO 16/2-D-37,2023-06-20T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2507.39534
NO 16/2-D-37,2023-06-21T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2518.05488
NO 16/2-D-37,2023-06-22T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2509.58746
NO 16/2-D-37,2023-06-23T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2504.1259
NO 16/2-D-37,2023-06-24T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2627.60055
NO 16/2-D-37,2023-06-25T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2583.22073
NO 16/2-D-37,2023-06-26T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2564.13743
NO 16/2-D-37,2023-06-27T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2539.22766
NO 16/2-D-37,2023-06-28T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2512.528
NO 16/2-D-37,2023-06-29T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2493.45265
NO 16/2-D-37,2023-06-30T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2480.21686
NO 16/2-D-37,2023-07-01T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2474.03721
NO 16/2-D-37,2023-07-02T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2458.12869
NO 16/2-D-37,2023-07-03T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2471.06135
NO 16/2-D-37,2023-07-04T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2518.20676
NO 16/2-D-37,2023-07-05T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2514.51495
NO 16/2-D-37,2023-07-06T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2499.9883
NO 16/2-D-37,2023-07-07T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2489.62029
NO 16/2-D-37,2023-07-08T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2507.60312
NO 16/2-D-37,2023-07-09T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2490.38318
NO 16/2-D-37,2023-07-10T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2490.85474
NO 16/2-D-37,2023-07-11T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2473.63134
NO 16/2-D-37,2023-07-12T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2516.55668
NO 16/2-D-37,2023-07-13T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2596.57752
NO 16/2-D-37,2023-07-14T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2705.15584
NO 16/2-D-37,2023-07-15T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2684.7137
NO 16/2-D-37,2023-07-16T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2674.79255
NO 16/2-D-37,2023-07-17T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2660.05684
NO 16/2-D-37,2023-07-18T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2636.53829
NO 16/2-D-37,2023-07-19T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2614.06826
NO 16/2-D-37,2023-07-20T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,932.82808
NO 16/2-D-37,2023-07-21T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-07-22T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-07-23T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-07-24T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-07-25T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-07-26T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-07-27T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-07-28T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-07-29T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-07-30T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-07-31T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,0.0
NO 16/2-D-37,2023-08-01T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,1397.69941
NO 16/2-D-37,2023-08-02T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2570.99625
NO 16/2-D-37,2023-08-03T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2481.03264
NO 16/2-D-37,2023-08-04T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2653.32665
NO 16/2-D-37,2023-08-05T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2627.82156
NO 16/2-D-37,2023-08-06T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2555.04878
NO 16/2-D-37,2023-08-07T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2514.78528
NO 16/2-D-37,2023-08-08T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2470.23084
NO 16/2-D-37,2023-08-09T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2450.36066
NO 16/2-D-37,2023-08-10T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2438.01047
NO 16/2-D-37,2023-08-11T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2534.53824
NO 16/2-D-37,2023-08-12T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2505.54872
NO 16/2-D-37,2023-08-13T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2499.98584
NO 16/2-D-37,2023-08-14T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2491.8668
NO 16/2-D-37,2023-08-15T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2462.83363
NO 16/2-D-37,2023-08-16T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2462.2759
NO 16/2-D-37,2023-08-17T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2468.83551
NO 16/2-D-37,2023-08-18T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2604.29805
NO 16/2-D-37,2023-08-19T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2624.72973
NO 16/2-D-37,2023-08-20T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2613.43681
NO 16/2-D-37,2023-08-21T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2596.91159
NO 16/2-D-37,2023-08-22T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2581.02063
NO 16/2-D-37,2023-08-23T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2590.8841
NO 16/2-D-37,2023-08-24T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2600.84552
NO 16/2-D-37,2023-08-25T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2587.37544
NO 16/2-D-37,2023-08-26T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2588.44076
NO 16/2-D-37,2023-08-27T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2587.41223
NO 16/2-D-37,2023-08-28T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2575.54233
NO 16/2-D-37,2023-08-29T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2222.19215
NO 16/2-D-37,2023-08-30T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2483.50669
NO 16/2-D-37,2023-08-31T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2468.70095
NO 16/2-D-37,2023-09-01T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2552.60626
NO 16/2-D-37,2023-09-02T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2504.19016
NO 16/2-D-37,2023-09-03T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2501.77321
NO 16/2-D-37,2023-09-04T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2488.14555
NO 16/2-D-37,2023-09-05T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2464.35273
NO 16/2-D-37,2023-09-06T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2517.35087
NO 16/2-D-37,2023-09-07T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2536.42196
NO 16/2-D-37,2023-09-08T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2496.7599
NO 16/2-D-37,2023-09-09T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2491.67293
NO 16/2-D-37,2023-09-10T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2474.42784
NO 16/2-D-37,2023-09-11T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2452.12688
NO 16/2-D-37,2023-09-12T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2526.43448
NO 16/2-D-37,2023-09-13T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2532.43768
NO 16/2-D-37,2023-09-14T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2505.29873
NO 16/2-D-37,2023-09-15T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2510.66881
NO 16/2-D-37,2023-09-16T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2547.51836
NO 16/2-D-37,2023-09-17T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2466.94763
NO 16/2-D-37,2023-09-18T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2471.62254
NO 16/2-D-37,2023-09-19T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2462.30567
NO 16/2-D-37,2023-09-20T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2511.93743
NO 16/2-D-37,2023-09-21T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2574.81623
NO 16/2-D-37,2023-09-22T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2605.67731
NO 16/2-D-37,2023-09-23T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2554.95635
NO 16/2-D-37,2023-09-24T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2550.01241
NO 16/2-D-37,2023-09-25T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2535.22572
NO 16/2-D-37,2023-09-26T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2510.74115
NO 16/2-D-37,2023-09-27T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2525.86172
NO 16/2-D-37,2023-09-28T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2516.83739
NO 16/2-D-37,2023-09-29T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2514.05957
NO 16/2-D-37,2023-09-30T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2499.99551
NO 16/2-D-37,2023-10-01T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2568.54813
NO 16/2-D-37,2023-10-02T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2602.85451
NO 16/2-D-37,2023-10-03T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2606.39264
NO 16/2-D-37,2023-10-04T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2597.88358
NO 16/2-D-37,2023-10-05T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2597.25227
NO 16/2-D-37,2023-10-06T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2573.55383
NO 16/2-D-37,2023-10-07T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2669.2187
NO 16/2-D-37,2023-10-08T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2673.07149
NO 16/2-D-37,2023-10-09T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2607.40039
NO 16/2-D-37,2023-10-10T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2592.28085
NO 16/2-D-37,2023-10-11T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2563.88565
NO 16/2-D-37,2023-10-12T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2580.86352
NO 16/2-D-37,2023-10-13T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2571.08585
NO 16/2-D-37,2023-10-14T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2583.06106
NO 16/2-D-37,2023-10-15T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2565.27355
NO 16/2-D-37,2023-10-16T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2549.09436
NO 16/2-D-37,2023-10-17T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2554.75096
NO 16/2-D-37,2023-10-18T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2558.23817
NO 16/2-D-37,2023-10-19T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2561.40969
NO 16/2-D-37,2023-10-20T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2541.1052
NO 16/2-D-37,2023-10-21T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2534.29375
NO 16/2-D-37,2023-10-22T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2570.6733
NO 16/2-D-37,2023-10-23T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2548.83159
NO 16/2-D-37,2023-10-24T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2582.03758
NO 16/2-D-37,2023-10-25T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2614.31041
NO 16/2-D-37,2023-10-26T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2623.89865
NO 16/2-D-37,2023-10-27T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2590.335
NO 16/2-D-37,2023-10-28T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2570.4266
NO 16/2-D-37,2023-10-29T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2669.93058
NO 16/2-D-37,2023-10-30T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2562.66694
NO 16/2-D-37,2023-10-31T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2573.449
NO 16/2-D-37,2023-11-01T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2575.99935
NO 16/2-D-37,2023-11-02T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2563.41959
NO 16/2-D-37,2023-11-03T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,127.43862
NO 16/2-D-37,2023-11-04T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2502.06487
NO 16/2-D-37,2023-11-05T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2531.66609
NO 16/2-D-37,2023-11-06T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2647.37532
NO 16/2-D-37,2023-11-07T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2581.25816
NO 16/2-D-37,2023-11-08T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2533.06168
NO 16/2-D-37,2023-11-09T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2525.96172
NO 16/2-D-37,2023-11-10T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2499.91496
NO 16/2-D-37,2023-11-11T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2497.08359
NO 16/2-D-37,2023-11-12T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2501.31361
NO 16/2-D-37,2023-11-13T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2512.59635
NO 16/2-D-37,2023-11-14T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2485.75914
NO 16/2-D-37,2023-11-15T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2490.64732
NO 16/2-D-37,2023-11-16T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2496.15561
NO 16/2-D-37,2023-11-17T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2476.5414
NO 16/2-D-37,2023-11-18T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,691.89991
NO 16/2-D-37,2023-11-19T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2253.48728
NO 16/2-D-37,2023-11-20T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2748.01683
NO 16/2-D-37,2023-11-21T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2526.72243
NO 16/2-D-37,2023-11-22T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2543.2571
NO 16/2-D-37,2023-11-23T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2530.85757
NO 16/2-D-37,2023-11-24T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2503.51082
NO 16/2-D-37,2023-11-25T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2537.86202
NO 16/2-D-37,2023-11-26T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2526.88765
NO 16/2-D-37,2023-11-27T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2521.59461
NO 16/2-D-37,2023-11-28T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2502.70849
NO 16/2-D-37,2023-11-29T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2512.65009
NO 16/2-D-37,2023-11-30T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2548.21724
NO 16/2-D-37,2023-12-01T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2495.17336
NO 16/2-D-37,2023-12-02T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2474.37929
NO 16/2-D-37,2023-12-03T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2482.95258
NO 16/2-D-37,2023-12-04T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2493.52354
NO 16/2-D-37,2023-12-05T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,1200.53881
NO 16/2-D-37,2023-12-06T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2514.78598
NO 16/2-D-37,2023-12-07T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2496.45264
NO 16/2-D-37,2023-12-08T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2476.22632
NO 16/2-D-37,2023-12-09T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2518.74775
NO 16/2-D-37,2023-12-10T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2491.51367
NO 16/2-D-37,2023-12-11T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2498.29493
NO 16/2-D-37,2023-12-12T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2489.76378
NO 16/2-D-37,2023-12-13T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2499.99035
NO 16/2-D-37,2023-12-14T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2502.0432
NO 16/2-D-37,2023-12-15T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2471.41541
NO 16/2-D-37,2023-12-16T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2516.87391
NO 16/2-D-37,2023-12-17T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2517.36274
NO 16/2-D-37,2023-12-18T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2527.8182
NO 16/2-D-37,2023-12-19T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2509.68498
NO 16/2-D-37,2023-12-20T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2530.98085
NO 16/2-D-37,2023-12-21T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2540.12743
NO 16/2-D-37,2023-12-22T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2516.08715
NO 16/2-D-37,2023-12-23T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2529.44081
NO 16/2-D-37,2023-12-24T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2530.6419
NO 16/2-D-37,2023-12-25T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2551.33999
NO 16/2-D-37,2023-12-26T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2539.25772
NO 16/2-D-37,2023-12-27T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2561.20528
NO 16/2-D-37,2023-12-28T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2560.88026
NO 16/2-D-37,2023-12-29T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2538.4244
NO 16/2-D-37,2023-12-30T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2610.13474
NO 16/2-D-37,2023-12-31T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2579.96926
NO 16/2-D-37,2024-01-01T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2578.44568
NO 16/2-D-37,2024-01-02T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2562.41971
NO 16/2-D-37,2024-01-03T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2596.45343
NO 16/2-D-37,2024-01-04T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2587.40578
NO 16/2-D-37,2024-01-05T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2534.55574
NO 16/2-D-37,2024-01-06T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2555.36031
NO 16/2-D-37,2024-01-07T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2553.28629
NO 16/2-D-37,2024-01-08T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2601.33644
NO 16/2-D-37,2024-01-09T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2618.1217
NO 16/2-D-37,2024-01-10T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2598.67889
NO 16/2-D-37,2024-01-11T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,2603.01618
NO 16/2-D-37,2024-01-12T00:00:00,JOHAN SVERDRUP,16/2-D-37,NO 16/2-D-37,WI,1845.60043
