WB_UWBI,GOV_WB_NAME,WELL_UWI,PROD_DAY,WB_OIL_VOL_SM3,WB_GAS_VOL_SM3,WB_WATER_VOL_M3,GOV_FIELD_NAME
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-17T00:00:00,2320.12008,93797.16777,14.0831,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-18T00:00:00,2309.38195,94055.80268,13.88981,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-19T00:00:00,2464.34212,99845.46928,18.60188,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-20T00:00:00,2431.54258,95788.47481,18.7387,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-21T00:00:00,2424.33496,101910.685,19.0839,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-22T00:00:00,2423.99118,103285.00515,20.91783,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-23T00:00:00,2433.84677,103744.87756,20.07911,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-24T00:00:00,2447.59072,100678.99504,19.88761,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-25T00:00:00,2465.10373,101191.16031,19.52519,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-26T00:00:00,2524.75948,104282.73969,20.46824,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-27T00:00:00,2617.7762,107715.36367,21.60255,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-28T00:00:00,2734.80711,111951.84189,24.52339,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-29T00:00:00,2638.64221,101310.08727,23.26924,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-06-30T00:00:00,2647.96,110969.93653,24.57108,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-01T00:00:00,2656.20157,113513.61183,25.95048,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-02T00:00:00,2500.09026,103496.24213,25.2195,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-03T00:00:00,2857.6894,116322.29939,29.82814,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-04T00:00:00,2852.25859,121700.48046,31.82677,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-05T00:00:00,2640.36227,109436.14225,31.24367,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-06T00:00:00,2001.96458,81590.70152,20.51016,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-07T00:00:00,2547.1399,104658.62356,22.95087,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-08T00:00:00,2671.22321,110437.30849,27.42676,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-09T00:00:00,2292.98508,93435.92426,15.45903,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-10T00:00:00,2666.12208,111445.39183,17.60526,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-11T00:00:00,2342.28381,98019.91039,18.70722,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-12T00:00:00,302.44366,12591.57267,2.53507,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-13T00:00:00,2380.36682,98425.47519,19.98678,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-14T00:00:00,509.54619,21202.78059,3.88638,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-15T00:00:00,2589.86381,108785.92265,22.64671,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-16T00:00:00,2702.96636,113601.82736,22.18931,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-17T00:00:00,2716.01488,92309.75852,21.54738,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-18T00:00:00,2688.32033,140312.76977,21.90829,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-19T00:00:00,2564.99115,107046.79834,17.03666,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-20T00:00:00,2692.30012,112528.88049,18.60526,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-21T00:00:00,2712.30404,113339.89475,18.61373,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-22T00:00:00,2699.36382,112990.44006,18.90934,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-23T00:00:00,1356.789,56639.14821,9.50713,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-24T00:00:00,1268.26884,52521.2968,8.84066,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-25T00:00:00,2695.16825,111908.7096,18.41456,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-26T00:00:00,2692.4491,112086.44704,18.54794,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-27T00:00:00,2619.71752,108965.81369,18.64981,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-28T00:00:00,2691.73592,111968.50263,18.92483,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-29T00:00:00,2689.68644,111281.59629,18.53532,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-30T00:00:00,2690.21359,112667.10954,18.57324,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-07-31T00:00:00,2569.35572,109171.64924,19.10421,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-01T00:00:00,2709.49655,116344.41642,21.50343,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-02T00:00:00,2703.06882,113962.58873,22.02248,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-03T00:00:00,2487.60286,104546.34419,20.05671,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-04T00:00:00,1796.78737,75283.57702,14.35672,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-05T00:00:00,2641.79955,112789.06435,21.17619,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-06T00:00:00,2631.06779,110946.44483,20.70936,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-07T00:00:00,2635.44811,111201.75701,19.91251,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-08T00:00:00,2639.01886,110864.58492,19.66049,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-09T00:00:00,2638.65941,111524.24655,19.42703,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-10T00:00:00,2652.1505,106436.15759,19.63182,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-11T00:00:00,1456.88125,60172.35649,8.18005,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-12T00:00:00,2647.63792,109870.16794,19.03183,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-13T00:00:00,2720.85572,109535.59056,19.38449,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-14T00:00:00,2609.05117,108167.99276,17.97247,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-15T00:00:00,2876.83753,119316.52365,20.73408,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-16T00:00:00,2850.84506,118278.83911,20.82476,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-17T00:00:00,2796.62956,113492.52261,19.54606,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-18T00:00:00,2815.71311,115930.09798,19.88623,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-19T00:00:00,2754.94067,113898.89986,19.53854,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-20T00:00:00,2820.46999,116918.30038,19.88885,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-21T00:00:00,2640.65122,108906.44251,19.46369,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-22T00:00:00,2821.35969,104189.71461,20.47685,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-23T00:00:00,2822.30777,129246.49907,22.13144,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-24T00:00:00,2819.87961,115235.99049,21.34207,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-25T00:00:00,2819.8059,115363.74778,20.5991,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-26T00:00:00,2821.36465,115577.49916,20.30658,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-27T00:00:00,2826.22014,115677.17494,19.83016,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-28T00:00:00,2829.72531,115587.91394,19.38156,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-29T00:00:00,2851.92824,116537.71154,17.71272,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-30T00:00:00,2275.40861,92957.52797,13.88837,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-08-31T00:00:00,1607.16853,69877.01892,10.25615,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-01T00:00:00,2052.48429,84195.04893,12.60548,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-02T00:00:00,2859.92724,117221.12328,17.85206,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-03T00:00:00,2877.13414,119560.83697,17.71729,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-04T00:00:00,1885.88748,80666.27015,11.12707,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-05T00:00:00,1800.99233,77077.44912,10.79675,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-06T00:00:00,2873.08043,114991.91572,17.41364,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-07T00:00:00,2870.2173,112278.26207,17.33923,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-08T00:00:00,3004.36956,113120.41894,15.00119,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-09T00:00:00,2895.19573,126405.13289,15.96723,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-10T00:00:00,2844.61913,150023.48115,16.56341,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-11T00:00:00,2906.07878,120097.09407,17.10869,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-12T00:00:00,3044.61886,125858.64187,18.10034,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-13T00:00:00,3164.2415,135334.7284,18.6506,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-14T00:00:00,3104.02777,130332.84192,18.10484,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-15T00:00:00,0.79437,357.69911,0.09794,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-16T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-17T00:00:00,0.0,0.0,0.0,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-18T00:00:00,1218.37867,48046.42108,10.88849,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-19T00:00:00,3101.08589,135427.03847,19.35833,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-20T00:00:00,3107.82974,125453.24517,19.93058,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-21T00:00:00,1792.6155,72138.32473,10.99024,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-22T00:00:00,2690.90908,160230.83876,16.81149,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-23T00:00:00,1128.13496,44709.60751,7.00861,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-24T00:00:00,2812.14905,169306.52739,17.77519,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-25T00:00:00,3080.59926,122383.20041,19.36724,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-26T00:00:00,3089.21673,129381.55573,19.36871,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-27T00:00:00,3108.6309,128364.9317,19.30346,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-28T00:00:00,3104.2666,127176.33997,20.51107,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-29T00:00:00,3081.87685,126797.1921,21.05171,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-09-30T00:00:00,3095.8232,126823.11636,21.08771,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-01T00:00:00,3090.12811,125841.83009,24.11161,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-02T00:00:00,2780.84326,113399.7416,28.52018,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-03T00:00:00,2470.51741,93077.13344,27.28794,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-04T00:00:00,2695.25984,120740.25552,16.88037,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-05T00:00:00,1674.30651,68652.58977,10.11115,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-06T00:00:00,2556.23037,103007.61084,13.45654,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-07T00:00:00,3119.76443,127181.03039,18.76894,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-08T00:00:00,2554.10689,104341.15615,15.85154,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-09T00:00:00,1394.10961,56934.7309,8.59542,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-10T00:00:00,3210.11869,131851.03694,20.37565,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-11T00:00:00,3209.31885,130586.17298,20.63346,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-12T00:00:00,3178.98551,130174.73834,20.31884,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-13T00:00:00,3173.55437,131474.66012,20.90433,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-14T00:00:00,3161.88755,130195.99943,22.36776,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-15T00:00:00,3168.44481,132791.61152,22.30958,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-16T00:00:00,3167.09597,133343.05184,22.36723,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-17T00:00:00,3207.63761,134761.47048,24.42756,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-18T00:00:00,3214.09627,136375.9781,22.98267,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-19T00:00:00,3197.28659,135498.48976,20.54401,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-20T00:00:00,3182.411,134453.43596,23.64048,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-21T00:00:00,3185.9681,134291.10007,28.21331,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-22T00:00:00,3168.72014,133877.64592,30.46814,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-23T00:00:00,3120.30456,132556.1114,33.58864,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-24T00:00:00,3115.16935,132632.06752,33.59936,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-25T00:00:00,3117.41031,132663.35846,34.34902,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-26T00:00:00,3106.59758,132299.26257,34.27816,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-27T00:00:00,3234.18261,117723.67694,35.5521,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-28T00:00:00,2899.89501,143867.8538,35.52133,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-29T00:00:00,2890.45323,121495.742,42.43135,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-30T00:00:00,2937.56672,122323.52513,43.51781,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-10-31T00:00:00,2938.22849,122789.19483,41.93373,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-01T00:00:00,597.22103,11142.21734,8.51974,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-02T00:00:00,744.25099,26332.35204,3.15154,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-03T00:00:00,3243.50692,189871.90045,12.09967,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-04T00:00:00,3079.61847,124827.94094,22.46169,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-05T00:00:00,3045.90449,124964.26577,41.08168,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-06T00:00:00,2587.57464,107509.96132,42.2579,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-07T00:00:00,2588.57367,108484.73784,39.30871,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-08T00:00:00,2700.99862,114332.51566,34.82217,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-09T00:00:00,2706.67151,113694.31967,43.43869,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-10T00:00:00,2408.23205,102268.26123,42.94293,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-11T00:00:00,2588.31681,111140.66603,64.4784,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-12T00:00:00,2842.90813,120243.09825,63.7375,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-13T00:00:00,2687.54362,114470.16096,56.28552,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-14T00:00:00,2605.4859,110601.04709,53.04214,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-15T00:00:00,912.39001,45887.75103,11.48583,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-16T00:00:00,2619.66569,111212.94395,30.92997,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-17T00:00:00,2722.87246,115477.16588,48.6152,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-18T00:00:00,1162.52469,32819.65557,21.58832,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-19T00:00:00,2567.4218,158618.14026,13.54742,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-20T00:00:00,3148.9347,136643.4797,20.18267,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-21T00:00:00,3148.82221,132330.58195,18.99267,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-22T00:00:00,2706.36362,116447.02765,25.56885,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-23T00:00:00,2704.02178,114187.80333,40.74568,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-24T00:00:00,2666.74776,113527.38392,56.07246,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-25T00:00:00,2642.5843,112661.84205,65.80429,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-26T00:00:00,2623.41903,110728.97089,69.22126,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-27T00:00:00,2665.89665,112715.92616,66.91357,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-28T00:00:00,230.48313,8490.67116,6.06286,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-29T00:00:00,2091.01136,101862.10903,62.22701,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-11-30T00:00:00,2559.38148,109090.54579,80.62728,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-01T00:00:00,2415.96145,102762.1823,73.8935,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-02T00:00:00,2421.1377,102089.54212,73.59664,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-03T00:00:00,2389.22745,100419.60487,72.37282,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-04T00:00:00,2359.82526,98881.23384,76.58467,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-05T00:00:00,2356.39929,98543.38284,77.32354,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-06T00:00:00,2289.11352,92250.19666,77.78286,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-07T00:00:00,2239.28281,93495.28875,78.61151,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-08T00:00:00,2239.57554,93362.82353,79.5607,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-09T00:00:00,2236.98637,93279.63163,79.21163,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-10T00:00:00,2235.85017,93205.98994,78.886,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-11T00:00:00,2235.59778,99248.00962,78.44666,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-12T00:00:00,2234.44235,93363.699,78.55877,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-13T00:00:00,2236.05726,93828.41321,77.47445,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-14T00:00:00,2236.45214,94135.15452,77.62108,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-15T00:00:00,2238.06969,94249.64129,79.56413,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-16T00:00:00,2237.61461,94406.72363,80.51727,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-17T00:00:00,2237.10978,94186.31186,82.54627,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-18T00:00:00,2132.63671,89663.11938,76.373,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-19T00:00:00,2134.63913,89647.91671,76.987,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-20T00:00:00,2148.73997,89592.85316,76.47348,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-21T00:00:00,2155.61995,90461.69946,76.7451,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-22T00:00:00,2165.54897,90797.12136,77.27951,JOHAN SVERDRUP
NO 16/2-D-15,16/2-D-15,NO 16/2-D-15,2024-12-23T00:00:00,2158.60402,90114.60817,77.51612,JOHAN SVERDRUP
